╧ О/О;ьРПХУ-ЙНД ОЮПРХХ;мЮХЛЕМНБЮМХЕ РНБЮПЮ;оНЯРЮБЫХЙ;дЮРЮ ОПХУНДМНЦН ДНЙСЛЕМРЮ;мНЛЕП ОПХУНДМНЦН ДНЙСЛЕМРЮ;дЮРЮ МЮЙКЮДМНИ;мНЛЕП МЮЙКЮДМНИ;йНК-БН;яСЛЛЮ Б ГЮЙСОНВМШУ ЖЕМЮУ АЕГ мдя;яРЮБЙЮ мдя ОНЯРЮБЫХЙЮ;яСЛЛЮ мдя;яСЛЛЮ Б ГЮЙСОНВМШУ ЖЕМЮУ Я мдя
2181;200200078409;лхгнк щбюкюп 1% 20лк. ╧1 п-п д/мюпсф.опхл. тк./йюо. /щбюкюп/;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;494.17;10%;49.42;543.59
2182;200200078411;мн-ьою дсн 40лц+500лц. ╧12 рюа. /ухмнхм/;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;149.69;10%;14.97;164.66
2183;200200078415;оюйяхк 20лц. ╧30 рюа. о/о/н /цкюйян/;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;298.87;10%;29.89;328.76
2184;200200078418;оюпюжхрнкцхм 400лц+325лц. ╧10 рюа. о/о/н /яхмрег/;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;113.07;10%;11.31;124.38
2185;200200078420;пекхт 28,4ц. люгэ пейр.;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;412.20;10%;41.22;453.42
2186;200200078421;пекхт 5лц. ╧12 ясоо. пейр.;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;426.22;10%;42.62;468.84
2187;200200078425;яоюглюкцнм щттейр ╧10 рюа. о/о/н;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;125.05;10%;12.51;137.56
2188;200200078428;репюткейя унмдпнйпел тнпре 1%+5% 100ц. йпел д/мюпсф.опхл. рсаю;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;440.91;10%;44.09;485.00
2189;200200078429;рпхледюр 200лц. ╧30 рюа.;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;504.91;10%;50.49;555.40
2190;200200078433;тнятюкчцекэ 16ц. ╧20 цекэ д/опхелю бмсрпэ оюй.;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;498.00;10%;49.80;547.80
2191;200200078435;жхопнткнйяюжхм-ребю 500лц. ╧10 рюа. о/о/н /ребю/;оСКЭЯ ;18.09.2021;2003729;17.09.2021;апм00672857;1;96.50;10%;9.65;106.15
2192;200200078437;дсьхжш рпюбю 50ц. /гднпнбэе/;оПНТХРлЕД;18.09.2021;2003730;18.09.2021;26065/491-21;1;55.10;10%;5.51;60.61
2193;200200078440;вюапежю рпюбю 50ц. /гднпнбэе/;оПНТХРлЕД;18.09.2021;2003730;18.09.2021;26065/491-21;1;53.10;10%;5.31;58.41
2194;200200078441;дпюфе бевепмее ╧120 бюкепхюмю+улекэ+лърю;оПНТХРлЕД;18.09.2021;2003730;18.09.2021;26065/491-21;1;62.10;20%;12.42;74.52
2195;200200078445;9 леяъжеб нлецюлюлю ╧30 йюоя.;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003735;20.09.2021;21-0-610119;1;497.60;20%;99.52;597.12
2196;200200078448;цсррюкюйя щйяопеяя 10лц. ╧6 ясоо. пейр. /яюмнтх/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003735;20.09.2021;21-0-610119;1;170.55;10%;17.06;187.61
2197;200200078450;мюмнокюяр тнпре окюяршпэ наеганк. 7у9ял. ╧3;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003735;20.09.2021;21-0-610119;1;100.13;10%;10.01;110.14
2198;200200078454;ткеандхю 600лц. ╧30 рюа. о/о/н;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003735;20.09.2021;21-0-610119;1;946.54;10%;94.65;1041.19
2199;200200078455;вюи ахн д/нвхы. нпцюмхглю 1,5ц. ╧20 оюй. /щбюкюп/ (аюд);цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003735;20.09.2021;21-0-610119;1;106.07;20%;21.21;127.28
2200;200200078463;цейяюкхг ╧30 рюа. д/пюяя.;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;275.49;10%;27.55;303.04
2201;200200078466;цпхоотепнм 10000ле/лк. 10лк. мюгюк.йюокх тк. /тхпм л/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;232.44;10%;23.24;255.68
2202;200200078467;деоюйхм упнмн 500лц. ╧30 рюа.опнкнмц. о/н /яюмнтх/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;168.43;10%;16.84;185.27
2203;200200078469;дчтюкюй 667лц/лк. 1000лк. яхпно /щаанрр/янкбеи/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;761.50;10%;76.15;837.65
2204;200200078470;хасйкхм 100лц.+125лц. ╧20 рюа. д/дереи (чмхнп);цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;86.20;10%;8.62;94.82
2205;200200078476;лхпюлхярхм 0,01% 50лк. ╧1 п-п д/леяр.опхл. тк. мюяюдйю пюяошкхрекэ;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;217.01;10%;21.70;238.71
2206;200200078477;лхпюоейя од 1,5лц. ╧30 рюа.опнкнмц. /аепхмцеп/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;1247.99;10%;124.80;1372.79
2207;200200078481;нпрняхтнмю ршвхмнвмнцн кхярэъ вюи онвевмши 1,5ц. ╧20 оюй. /йпюямнцнпяй/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;60.96;10%;6.10;67.06
2208;200200078482;нрпхбхм йнлокейя 0,1% (0,6лц.+0,5лц/лк.) 10лк. ╧1 мюгюк.яопеи тк.;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;201.52;10%;20.15;221.67
2209;200200078483;нрпхбхм 0,1% 10лк. ╧1 лемрнк+щбйюкхор мюгюк.яопеи тк. /цкюйян/мнбюпрхя/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;157.26;10%;15.73;172.99
2210;200200078486;пюаеопюгнк-яг 20лц. ╧28 йюоя. йь/пюярб.;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;270.52;10%;27.05;297.57
2211;200200078487;яеммш кхяр (йюяяхъ) 50ц. (яеммю) /йпюямнцнпяй/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;52.52;10%;5.25;57.77
2212;200200078488;янкоюдехм тюяр ╧24 рюа.пюярб.;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;347.12;10%;34.71;381.83
2213;200200078498;жепсйюк 10лц. ╧50 рюа. /юбд тюплю/ребю/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;91.57;10%;9.16;100.73
2214;200200078499;жетейнм д 250лц. ╧10 ясоо. пейр. д/дер. 3-12кер /мхфтюпл/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;42.26;10%;4.23;46.49
2215;200200078501;ьюктеъ кхяр 50ц. /йпюямнцнпяй/;цпюмд йюохрюк ялнкемяй ннн тй;20.09.2021;2003736;20.09.2021;21-0-610118;1;53.95;10%;5.40;59.35
2216;200200078508;юлекнрейя 7,5лц. ╧6 ясоо. пейр.;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;119.51;10%;11.95;131.46
2217;200200078510;юяйнпахмнбюъ й-рю 50лц. ╧200 дпюфе /стюбхрю/;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;18.64;10%;1.86;20.50
2218;200200078518;цебхяйнм дбнимне деиярбхе 10лк. ╧12 лърм. ясяо. д/опхелю бмсрпэ оюй.;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;254.35;10%;25.43;279.78
2219;200200078522;гсамше йюокх 10лк. /рскэяйюъ тт/;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;17.21;10%;1.72;18.93
2220;200200078523;хпаеяюпрюм 150лц. ╧28 рюа. о/н /юрнкк/нгнм/;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;319.81;10%;31.98;351.79
2221;200200078528;лсйняюр 5% 30ц. ╧1 люгэ д/мюпсф.опхл. рсаю;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;226.63;10%;22.66;249.29
2222;200200078530;нмдюмяерпнм 2лц/лк. 2лк. ╧5 п-п д/б/б,б/л юло. /янрейя/;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;113.01;10%;11.30;124.31
2223;200200078531;оюмюбхп 5ц. цекэ д/леяр. х мюпсф.опхл.;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;113.62;10%;11.36;124.98
2224;200200078533;пюдебхр юйрхб 35ц. люгэ /перхмнхдш/;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;324.63;10%;32.46;357.09
2225;200200078534;пнгюлер йпел 1% 25ц. рсаю;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;185.66;10%;18.57;204.23
2226;200200078536;янкндйнбнцн йнпмъ яхпно 100ц. тк. /ткнпю йюбйюгю/;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;24.79;10%;2.48;27.27
2227;200200078538;ярпеояхкя лемрнк+щбйюкхор ╧36 рюа.;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;224.74;10%;22.47;247.21
2228;200200078542;щдюпах 20лц. ╧28 рюа.;гДПЮБЯЕПБХЯ;20.09.2021;2003737;20.09.2021;E12807197/37750002;1;351.17;10%;35.12;386.29
2229;200200078543;юкэаюдемр аюкэгюл д/онкнярх прю йюлемэ-йнмрпнкэ 400лк. тк.;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;78.93;20%;15.79;94.71
2230;200200078544;уюпрлюмм оеую-уютр ахмр яюлнтхйя. йнцегхб. 4лу6ял. аек. /юпр.9324841/9324842/ [HARTMANN PEHA-HAFT];гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;93.00;10%;9.30;102.30
2231;200200078545;цпекйю йнла. (йпсфйю щялюпую) лепхдхюм 2к. ╧3 х/л;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;195.03;10%;19.50;214.53
2232;200200078547;оърнвйх йпел д/мнц 60ц.;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;104.58;20%;20.92;125.49
2233;200200078548;юййс-вей кюмжерш янтрйкхйя ╧25 [ACCU-CHEK SOFTCLIX ];гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;96.35;;0.00;96.35
2234;200200078550;мюърнйя 20ц. ╧1 люгэ д/мюпсф.опхл. рсаю;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;142.91;10%;14.29;157.20
2235;200200078551;уюпрлюмм нлмхтхйя кеийнокюяр. цхонюкк. 10ялу2л. аек. /юпр.900601/ [OMNIFIX];гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;103.95;10%;10.39;114.34
2236;200200078552;аеккю опнйкюдйх оюмрх лхмх ╧30 [BELLA];гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;34.36;20%;6.87;41.23
2237;200200078554;юкэохмю яопхмжнбйю обу ╧7ю лъцй.мюйнм. окюярхг.;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;69.22;10%;6.92;76.14
2238;200200078555;юкэохмю яопхмжнбйю обу ╧11а рбепд.мюйнм. окюярхг.;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;164.25;10%;16.43;180.68
2239;200200078556;ярндюкэ 200лк. яхпно;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;320.77;10%;32.08;352.85
2240;200200078558;щябхжхм яп-бн о/накшяемхъ княэнм-рнмхй 250лк. /бхн-тюпл/;гДПЮБЯЕПБХЯ;20.09.2021;2003738;20.09.2021;E12807197/37745307;1;94.18;20%;18.84;113.02
2241;200200078564;репюткейя юдбюмя ╧120 йюоя.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003739;19.09.2021;8137826-30;1;2073.25;10%;207.33;2280.58
2242;200200078568;яекжхмй окчя ╧30 рюа.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003739;19.09.2021;8137826-30;1;511.18;20%;102.24;613.42
2243;200200078570;юмрх-юмцхм тнплскю ╧24 оюярхкйх;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;186.68;10%;18.67;205.35
2244;200200078571;юпхтюл 5лц.+1,5лц. ╧30 рюа. лндхт.бшяб. о/н;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;380.77;10%;38.08;418.85
2245;200200078574;южж-кнмц 600лц. ╧20 ьхо.рюа. /яюмднг/;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;565.09;10%;56.51;621.60
2246;200200078575;ахтхтнпл ╧30 йюоя. йь/пюярб.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;459.04;10%;45.90;504.94
2247;200200078576;апстем яп 800лц. ╧14 рюа.опнкнмц. о/о/н /щаанрр/;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;201.51;10%;20.15;221.66
2248;200200078578;цюярюк ╧12 рюа. д/пюяя.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;152.59;10%;15.26;167.85
2249;200200078583;кхйнмрхм-мен лскэрх п-п д/кхмг 240лк.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;159.06;10%;15.91;174.97
2250;200200078588;люярндхмнм ╧60 рюа. цнлено.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;541.45;10%;54.15;595.60
2251;200200078590;лернрпейяюр щаебе 10лц/лк. 1лк. ╧1 п-п д/хм. ьопхж+хцкю юбрнл.гюыхрш /щаебе/;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;563.82;10%;56.38;620.20
2252;200200078594;мспнтем 100лц/5лк. 200лк. ясяо. йксамхйю д/дереи /пейхрр аемйхгеп/;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;179.13;10%;17.91;197.04
2253;200200078595;ноюрюмнк 0,1% 5лк. цк.йюокх тк./йюо.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;404.64;10%;40.46;445.10
2254;200200078596;нпрюмнк 20лц. ╧14 йюоя. /яюмднг/;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;78.60;10%;7.86;86.46
2255;200200078597;пеммх ╧24 рюа.феб. лърю а/яюу.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;253.70;10%;25.37;279.07
2256;200200078599;яюкхжхкнбюъ й-рю 2% 40лк. ╧1 яохпр. п-п д/мюпсф.опхл. тк. /рскэяйюъ тт/;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;19.20;10%;1.92;21.12
2257;200200078603;юкэохмю яопхмжнбйю обу ╧11а рбепд.мюйнм. окюярхг.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;165.05;10%;16.51;181.56
2258;200200078605;репюткейя юдбюмя ╧120 йюоя.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;2073.20;10%;207.32;2280.52
2259;200200078608;щдюпах 20лц. ╧28 рюа.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;340.22;10%;34.02;374.24
2260;200200078609;меярх дюмре лшкн цпюмюр+вепм.ялнпндхмю 250ц. [NESTI DANTE];йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;241.52;20%;48.30;289.82
2261;200200078611;бюгюкюлхм 155лц. ╧20у2 рюа.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;439.33;20%;87.87;527.20
2262;200200078618;гднпнбши бшанп яанп ╧5 д/оевемх 1,5ц. ╧20;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;50.44;20%;10.09;60.53
2263;200200078619;юкрюи тхрнвюи ╧21 оюмйпетхр 2ц. ╧20 оюй.;йЮРПЕМ Ц.уХЛЙХ;20.09.2021;2003740;19.09.2021;8140272-30;1;59.24;20%;11.85;71.09
2264;200200078622;югекхй 15% 15ц. ╧1 цекэ д/мюпсф.опхл. рсаю /юйпхухм/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;390.31;10%;39.03;429.34
2265;200200078624;юлапнаеме ярнорсяяхм 4лц.+100лц. ╧20 рюа. /ребю/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;191.96;10%;19.20;211.16
2266;200200078625;юлкндхохм 5лц. ╧30 рюа. /бепрейя/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;47.00;10%;4.70;51.70
2267;200200078630;юпахднк люйяхлсл 200лц. ╧10 йюоя. /тюплярюмдюпр/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;405.35;10%;40.54;445.89
2268;200200078632;юрнпбюярюрхм 20лц. ╧90 рюа. о/о/н /бепрейя/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;750.00;10%;75.00;825.00
2269;200200078633;юрнпбюярюрхм-ребю 20лц. ╧30 рюа. о/о/н /ребю/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;259.79;10%;25.98;285.77
2270;200200078634;юрнпбюярюрхм 10лц. ╧30 рюа. о/о/н /бепрейя/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;156.00;10%;15.60;171.60
2271;200200078635;юрнпбюярюрхм 40лц. ╧30 рюа. о/о/н /бепрейя/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;349.00;10%;34.90;383.90
2272;200200078638;аюйрепхнтюц йнкхопнреимши 100лк. ╧1 п-п д/опхелю бмсрпэ,д/леяр. х мюпсф.опхл. тк.;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;600.27;10%;60.03;660.30
2273;200200078640;аепкхопхк 20лц. ╧30 рюа. /аепкхм-уелх/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;144.25;10%;14.43;158.68
2274;200200078644;аерлхцю 50лц. ╧30 рюа.опнкнмц. о/о/н;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;1601.08;10%;160.11;1761.19
2275;200200078646;ахянопнкнк 2,5лц. ╧30 рюа. о/о/н /бепрейя/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;70.00;10%;7.00;77.00
2276;200200078653;бюгхкхо 10лц. ╧28 рюа. о/о/н /KRKA/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;273.30;10%;27.33;300.63
2277;200200078654;бюкяюпрюм 80лц. ╧30 рюа. о/о/н /бепрейя/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;222.00;10%;22.20;244.20
2278;200200078656;бемнкюит 40ц. цекэ рсаю /юйпхухм/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;354.02;10%;35.40;389.42
2279;200200078658;бхрюаюйр 0,05% 10лк. цк.йюокх тк./йюо.;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;375.46;10%;37.55;413.01
2280;200200078664;дейяюкцхм 25лц/лк. 2лк. ╧10 п-п д/хм. д/б/л,б/б юло. /аепкхм уелх/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;398.37;10%;39.84;438.21
2281;200200078666;дхахйнп 500лц. ╧60 рюа.;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;364.08;10%;36.41;400.49
2282;200200078669;инднлюпхм 100 ╧100 рюа. /аепкхм уелх/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;106.29;10%;10.63;116.92
2283;200200078670;йернмюк 5% 50ц. йпел /яюмднг/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;369.15;10%;36.92;406.07
2284;200200078671;йн-оепхмебю 1,25лц.+4лц. ╧90 рюа. /KRKA/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;817.63;10%;81.76;899.39
2285;200200078672;йнянор 20лц.+5лц/лк. 5лк. цк.йюокх тк.;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;838.96;10%;83.90;922.86
2286;200200078673;йяюпекрн 15лц. ╧28 рюа. о/о/н /аюиеп/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;2540.40;10%;254.04;2794.44
2287;200200078674;йяюпекрн 2,5лц. ╧56 рюа. о/о/н /аюиеп/;оСКЭЯ ;20.09.2021;2003741;19.09.2021;апм00675731;1;2952.94;10%;295.29;3248.23
